day,day_name,interval,week_interval,time,calls,aht_sec,required_agents,min_presence_floor,binding_constraint,profile,scheduled_active,net_slack,demand_shortfall,floor_shortfall,meets_requirement,floor_breach
5,Sat,62,542,15:30,38.0,327.7,18,4,queueing,24/7 standard intake,13,-5,5,0,False,False
5,Sat,63,543,15:45,38.0,298.3,16,4,queueing,24/7 standard intake,16,0,0,0,True,False
5,Sat,64,544,16:00,34.0,329.9,16,4,queueing,24/7 standard intake,13,-3,3,0,False,False
5,Sat,65,545,16:15,35.0,320.1,16,4,queueing,24/7 standard intake,16,0,0,0,True,False
5,Sat,66,546,16:30,32.0,303.5,14,4,queueing,24/7 standard intake,14,0,0,0,True,False
5,Sat,67,547,16:45,33.0,314.8,15,4,queueing,24/7 standard intake,16,1,0,0,True,False
5,Sat,68,548,17:00,32.0,315.9,15,4,queueing,24/7 standard intake,14,-1,1,0,False,False
5,Sat,69,549,17:15,32.0,314.1,15,4,queueing,24/7 standard intake,15,0,0,0,True,False
5,Sat,70,550,17:30,31.0,359.0,16,4,queueing,24/7 standard intake,16,0,0,0,True,False
5,Sat,71,551,17:45,28.0,317.8,13,4,queueing,24/7 standard intake,16,3,0,0,True,False
5,Sat,72,552,18:00,26.0,314.6,13,4,queueing,24/7 standard intake,11,-2,2,0,False,False
5,Sat,73,553,18:15,26.0,273.9,11,4,queueing,24/7 standard intake,13,2,0,0,True,False
5,Sat,74,554,18:30,24.0,300.3,11,4,queueing,24/7 standard intake,11,0,0,0,True,False
5,Sat,75,555,18:45,23.0,314.2,12,4,queueing,24/7 standard intake,12,0,0,0,True,False
5,Sat,76,556,19:00,23.0,304.9,11,4,queueing,24/7 standard intake,8,-3,3,0,False,False
5,Sat,77,557,19:15,20.0,350.4,11,4,queueing,24/7 standard intake,11,0,0,0,True,False
5,Sat,78,558,19:30,20.0,316.4,10,4,queueing,24/7 standard intake,8,-2,2,0,False,False
5,Sat,79,559,19:45,19.0,348.3,11,4,queueing,24/7 standard intake,12,1,0,0,True,False
5,Sat,80,560,20:00,16.0,321.4,9,4,queueing,24/7 standard intake,10,1,0,0,True,False
5,Sat,81,561,20:15,17.0,320.8,9,4,queueing,24/7 standard intake,10,1,0,0,True,False
5,Sat,82,562,20:30,15.0,318.0,9,4,queueing,24/7 standard intake,9,0,0,0,True,False
5,Sat,83,563,20:45,13.0,320.1,8,4,queueing,24/7 standard intake,10,2,0,0,True,False
5,Sat,84,564,21:00,11.0,357.8,8,4,queueing,24/7 standard intake,10,2,0,0,True,False
5,Sat,85,565,21:15,9.0,269.0,6,4,queueing,24/7 standard intake,10,4,0,0,True,False
5,Sat,86,566,21:30,8.0,276.0,5,4,queueing,24/7 standard intake,6,1,0,0,True,False
5,Sat,87,567,21:45,9.0,308.1,6,4,queueing,24/7 standard intake,7,1,0,0,True,False
5,Sat,88,568,22:00,6.0,320.3,5,4,queueing,24/7 standard intake,7,2,0,0,True,False
5,Sat,89,569,22:15,6.0,335.2,5,4,queueing,24/7 standard intake,7,2,0,0,True,False
5,Sat,90,570,22:30,3.0,330.4,4,4,queueing,24/7 standard intake,4,0,0,0,True,False
5,Sat,91,571,22:45,4.0,311.5,4,4,queueing,24/7 standard intake,6,2,0,0,True,False
5,Sat,92,572,23:00,3.0,342.4,4,4,queueing,24/7 standard intake,5,1,0,0,True,False
5,Sat,93,573,23:15,6.0,342.7,5,4,queueing,24/7 standard intake,7,2,0,0,True,False
5,Sat,94,574,23:30,1.0,324.0,4,4,floor,24/7 standard intake,5,1,0,0,True,False
5,Sat,95,575,23:45,4.0,341.2,4,4,queueing,24/7 standard intake,6,2,0,0,True,False
6,Sun,0,576,00:00,1.0,316.2,4,4,floor,24/7 standard intake,5,1,0,0,True,False
6,Sun,1,577,00:15,0.0,285.7,4,4,floor,24/7 standard intake,5,1,0,0,True,False
6,Sun,2,578,00:30,2.0,341.3,4,4,floor,24/7 standard intake,5,1,0,0,True,False
6,Sun,3,579,00:45,1.0,353.4,4,4,floor,24/7 standard intake,5,1,0,0,True,False
6,Sun,4,580,01:00,1.0,302.5,4,4,floor,24/7 standard intake,4,0,0,0,True,False
6,Sun,5,581,01:15,2.0,326.6,4,4,floor,24/7 standard intake,5,1,0,0,True,False
6,Sun,6,582,01:30,0.0,304.0,4,4,floor,24/7 standard intake,5,1,0,0,True,False
6,Sun,7,583,01:45,0.0,306.2,4,4,floor,24/7 standard intake,5,1,0,0,True,False
6,Sun,8,584,02:00,0.0,337.0,4,4,floor,24/7 standard intake,5,1,0,0,True,False
6,Sun,9,585,02:15,0.0,319.2,4,4,floor,24/7 standard intake,6,2,0,0,True,False
6,Sun,10,586,02:30,0.0,358.3,4,4,floor,24/7 standard intake,6,2,0,0,True,False
6,Sun,11,587,02:45,0.0,309.4,4,4,floor,24/7 standard intake,6,2,0,0,True,False
6,Sun,12,588,03:00,-0.0,342.0,4,4,floor,24/7 standard intake,4,0,0,0,True,False
6,Sun,13,589,03:15,-0.0,322.1,4,4,floor,24/7 standard intake,6,2,0,0,True,False
6,Sun,14,590,03:30,4.0,337.5,4,4,queueing,24/7 standard intake,4,0,0,0,True,False
6,Sun,15,591,03:45,3.0,310.2,4,4,floor,24/7 standard intake,5,1,0,0,True,False
6,Sun,16,592,04:00,1.0,318.9,4,4,floor,24/7 standard intake,5,1,0,0,True,False
6,Sun,17,593,04:15,1.0,317.5,4,4,floor,24/7 standard intake,6,2,0,0,True,False
6,Sun,18,594,04:30,-0.0,301.6,4,4,floor,24/7 standard intake,6,2,0,0,True,False
6,Sun,19,595,04:45,0.0,334.6,4,4,floor,24/7 standard intake,6,2,0,0,True,False
6,Sun,20,596,05:00,2.0,334.3,4,4,floor,24/7 standard intake,4,0,0,0,True,False
6,Sun,21,597,05:15,1.0,333.1,4,4,floor,24/7 standard intake,5,1,0,0,True,False
6,Sun,22,598,05:30,3.0,353.8,4,4,queueing,24/7 standard intake,6,2,0,0,True,False
6,Sun,23,599,05:45,2.0,351.9,4,4,floor,24/7 standard intake,6,2,0,0,True,False
6,Sun,24,600,06:00,4.0,311.8,4,4,queueing,24/7 standard intake,4,0,0,0,True,False
6,Sun,25,601,06:15,6.0,328.2,5,4,queueing,24/7 standard intake,5,0,0,0,True,False
6,Sun,26,602,06:30,7.0,306.3,5,4,queueing,24/7 standard intake,8,3,0,0,True,False
6,Sun,27,603,06:45,9.0,320.5,6,4,queueing,24/7 standard intake,8,2,0,0,True,False
6,Sun,28,604,07:00,9.0,306.8,6,4,queueing,24/7 standard intake,7,1,0,0,True,False
6,Sun,29,605,07:15,13.0,355.6,8,4,queueing,24/7 standard intake,8,0,0,0,True,False
6,Sun,30,606,07:30,14.0,328.0,8,4,queueing,24/7 standard intake,8,0,0,0,True,False
6,Sun,31,607,07:45,18.0,315.2,10,4,queueing,24/7 standard intake,10,0,0,0,True,False
6,Sun,32,608,08:00,20.0,346.3,11,4,queueing,24/7 standard intake,11,0,0,0,True,False
6,Sun,33,609,08:15,21.0,272.2,10,4,queueing,24/7 standard intake,11,1,0,0,True,False
6,Sun,34,610,08:30,25.0,275.7,11,4,queueing,24/7 standard intake,12,1,0,0,True,False
6,Sun,35,611,08:45,29.0,337.5,15,4,queueing,24/7 standard intake,15,0,0,0,True,False
6,Sun,36,612,09:00,32.0,321.3,15,4,queueing,24/7 standard intake,16,1,0,0,True,False
6,Sun,37,613,09:15,34.0,325.5,16,4,queueing,24/7 standard intake,17,1,0,0,True,False
6,Sun,38,614,09:30,39.0,290.8,16,4,queueing,24/7 standard intake,15,-1,1,0,False,False
6,Sun,39,615,09:45,40.0,319.5,18,4,queueing,24/7 standard intake,17,-1,1,0,False,False
6,Sun,40,616,10:00,41.0,364.1,20,4,queueing,24/7 standard intake,19,-1,1,0,False,False
6,Sun,41,617,10:15,44.0,338.1,20,4,queueing,24/7 standard intake,21,1,0,0,True,False
6,Sun,42,618,10:30,46.0,323.7,20,4,queueing,24/7 standard intake,17,-3,3,0,False,False
6,Sun,43,619,10:45,47.0,310.3,20,4,queueing,24/7 standard intake,21,1,0,0,True,False
6,Sun,44,620,11:00,43.0,311.3,19,4,queueing,24/7 standard intake,18,-1,1,0,False,False
6,Sun,45,621,11:15,44.0,273.2,17,4,queueing,24/7 standard intake,21,4,0,0,True,False
6,Sun,46,622,11:30,46.0,325.7,20,4,queueing,24/7 standard intake,20,0,0,0,True,False
6,Sun,47,623,11:45,42.0,338.6,20,4,queueing,24/7 standard intake,22,2,0,0,True,False
6,Sun,48,624,12:00,41.0,285.3,17,4,queueing,24/7 standard intake,17,0,0,0,True,False
6,Sun,49,625,12:15,41.0,305.4,18,4,queueing,24/7 standard intake,21,3,0,0,True,False
6,Sun,50,626,12:30,42.0,294.5,17,4,queueing,24/7 standard intake,15,-2,2,0,False,False
6,Sun,51,627,12:45,40.0,298.8,17,4,queueing,24/7 standard intake,18,1,0,0,True,False
6,Sun,52,628,13:00,38.0,321.2,17,4,queueing,24/7 standard intake,17,0,0,0,True,False
6,Sun,53,629,13:15,38.0,274.1,15,4,queueing,24/7 standard intake,18,3,0,0,True,False
6,Sun,54,630,13:30,37.0,333.5,17,4,queueing,24/7 standard intake,17,0,0,0,True,False
6,Sun,55,631,13:45,36.0,336.6,17,4,queueing,24/7 standard intake,20,3,0,0,True,False
6,Sun,56,632,14:00,39.0,314.5,17,4,queueing,24/7 standard intake,17,0,0,0,True,False
6,Sun,57,633,14:15,37.0,265.4,14,4,queueing,24/7 standard intake,18,4,0,0,True,False
6,Sun,58,634,14:30,37.0,298.1,16,4,queueing,24/7 standard intake,15,-1,1,0,False,False
6,Sun,59,635,14:45,35.0,347.1,17,4,queueing,24/7 standard intake,16,-1,1,0,False,False
6,Sun,60,636,15:00,35.0,258.9,14,4,queueing,24/7 standard intake,14,0,0,0,True,False
6,Sun,61,637,15:15,34.0,312.4,15,4,queueing,24/7 standard intake,17,2,0,0,True,False
6,Sun,62,638,15:30,31.0,294.0,14,4,queueing,24/7 standard intake,11,-3,3,0,False,False
6,Sun,63,639,15:45,32.0,337.7,16,4,queueing,24/7 standard intake,15,-1,1,0,False,False
6,Sun,64,640,16:00,31.0,305.1,14,4,queueing,24/7 standard intake,15,1,0,0,True,False
6,Sun,65,641,16:15,30.0,328.9,15,4,queueing,24/7 standard intake,17,2,0,0,True,False
6,Sun,66,642,16:30,30.0,332.4,15,4,queueing,24/7 standard intake,16,1,0,0,True,False
6,Sun,67,643,16:45,32.0,360.4,17,4,queueing,24/7 standard intake,17,0,0,0,True,False
6,Sun,68,644,17:00,29.0,315.5,14,4,queueing,24/7 standard intake,14,0,0,0,True,False
6,Sun,69,645,17:15,30.0,328.3,15,4,queueing,24/7 standard intake,16,1,0,0,True,False
6,Sun,70,646,17:30,28.0,287.3,12,4,queueing,24/7 standard intake,12,0,0,0,True,False
6,Sun,71,647,17:45,27.0,346.2,14,4,queueing,24/7 standard intake,13,-1,1,0,False,False
6,Sun,72,648,18:00,24.0,303.3,12,4,queueing,24/7 standard intake,10,-2,2,0,False,False
6,Sun,73,649,18:15,24.0,307.7,12,4,queueing,24/7 standard intake,13,1,0,0,True,False
6,Sun,74,650,18:30,23.0,319.5,12,4,queueing,24/7 standard intake,12,0,0,0,True,False
6,Sun,75,651,18:45,20.0,285.6,10,4,queueing,24/7 standard intake,13,3,0,0,True,False
6,Sun,76,652,19:00,21.0,325.0,11,4,queueing,24/7 standard intake,10,-1,1,0,False,False
6,Sun,77,653,19:15,19.0,341.3,11,4,queueing,24/7 standard intake,12,1,0,0,True,False
6,Sun,78,654,19:30,17.0,326.4,10,4,queueing,24/7 standard intake,11,1,0,0,True,False
6,Sun,79,655,19:45,15.0,285.0,8,4,queueing,24/7 standard intake,12,4,0,0,True,False
6,Sun,80,656,20:00,14.0,317.3,8,4,queueing,24/7 standard intake,8,0,0,0,True,False
6,Sun,81,657,20:15,14.0,336.3,9,4,queueing,24/7 standard intake,10,1,0,0,True,False
6,Sun,82,658,20:30,13.0,278.7,7,4,queueing,24/7 standard intake,9,2,0,0,True,False
6,Sun,83,659,20:45,11.0,296.4,7,4,queueing,24/7 standard intake,10,3,0,0,True,False
6,Sun,84,660,21:00,11.0,339.3,7,4,queueing,24/7 standard intake,7,0,0,0,True,False
6,Sun,85,661,21:15,10.0,325.9,7,4,queueing,24/7 standard intake,8,1,0,0,True,False
6,Sun,86,662,21:30,9.0,329.1,6,4,queueing,24/7 standard intake,6,0,0,0,True,False
6,Sun,87,663,21:45,9.0,360.9,7,4,queueing,24/7 standard intake,7,0,0,0,True,False
6,Sun,88,664,22:00,8.0,330.3,6,4,queueing,24/7 standard intake,5,-1,1,0,False,False
6,Sun,89,665,22:15,4.0,334.5,4,4,queueing,24/7 standard intake,6,2,0,0,True,False
6,Sun,90,666,22:30,6.0,379.6,5,4,queueing,24/7 standard intake,5,0,0,0,True,False
6,Sun,91,667,22:45,3.0,315.3,4,4,floor,24/7 standard intake,6,2,0,0,True,False
6,Sun,92,668,23:00,4.0,302.4,4,4,queueing,24/7 standard intake,5,1,0,0,True,False
6,Sun,93,669,23:15,3.0,329.4,4,4,queueing,24/7 standard intake,5,1,0,0,True,False
6,Sun,94,670,23:30,2.0,329.7,4,4,floor,24/7 standard intake,5,1,0,0,True,False
6,Sun,95,671,23:45,-0.0,308.4,4,4,floor,24/7 standard intake,5,1,0,0,True,False
