pattern,agent_id,agent,day,shift_id,start,end,paid_hours,on_phone_intervals,break_intervals,overnight
continuous_247,40,AGT-041,Wed,Wed_FT8_0000,00:00,08:30,8.0,30,4,True
continuous_247,81,AGT-082,Wed,Wed_FT8_0000,00:00,08:30,8.0,30,4,True
continuous_247,92,AGT-093,Wed,Wed_FT8_0000,00:00,08:30,8.0,30,4,True
continuous_247,26,AGT-027,Wed,Wed_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,27,AGT-028,Wed,Wed_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,38,AGT-039,Wed,Wed_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,43,AGT-044,Wed,Wed_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,45,AGT-046,Wed,Wed_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,50,AGT-051,Wed,Wed_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,52,AGT-053,Wed,Wed_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,56,AGT-057,Wed,Wed_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,67,AGT-068,Wed,Wed_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,85,AGT-086,Wed,Wed_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,87,AGT-088,Wed,Wed_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,90,AGT-091,Wed,Wed_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,96,AGT-097,Wed,Wed_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,107,AGT-108,Wed,Wed_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,6,AGT-007,Wed,Wed_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,21,AGT-022,Wed,Wed_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,33,AGT-034,Wed,Wed_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,36,AGT-037,Wed,Wed_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,42,AGT-043,Wed,Wed_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,48,AGT-049,Wed,Wed_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,53,AGT-054,Wed,Wed_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,61,AGT-062,Wed,Wed_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,72,AGT-073,Wed,Wed_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,78,AGT-079,Wed,Wed_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,80,AGT-081,Wed,Wed_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,91,AGT-092,Wed,Wed_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,95,AGT-096,Wed,Wed_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,99,AGT-100,Wed,Wed_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,103,AGT-104,Wed,Wed_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,113,AGT-114,Wed,Wed_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,114,AGT-115,Wed,Wed_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,115,AGT-116,Wed,Wed_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,117,AGT-118,Wed,Wed_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,122,AGT-123,Wed,Wed_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,128,AGT-129,Wed,Wed_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,129,AGT-130,Wed,Wed_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,131,AGT-132,Wed,Wed_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,135,AGT-136,Wed,Wed_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,136,AGT-137,Wed,Wed_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,138,AGT-139,Wed,Wed_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,139,AGT-140,Wed,Wed_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,141,AGT-142,Wed,Wed_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,144,AGT-145,Wed,Wed_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,148,AGT-149,Wed,Wed_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,0,AGT-001,Wed,Wed_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,3,AGT-004,Wed,Wed_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,13,AGT-014,Wed,Wed_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,14,AGT-015,Wed,Wed_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,18,AGT-019,Wed,Wed_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,44,AGT-045,Wed,Wed_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,57,AGT-058,Wed,Wed_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,60,AGT-061,Wed,Wed_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,62,AGT-063,Wed,Wed_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,64,AGT-065,Wed,Wed_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,68,AGT-069,Wed,Wed_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,69,AGT-070,Wed,Wed_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,74,AGT-075,Wed,Wed_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,89,AGT-090,Wed,Wed_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,112,AGT-113,Wed,Wed_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,127,AGT-128,Wed,Wed_PT6_0900,09:00,15:30,6.0,22,4,False
continuous_247,4,AGT-005,Wed,Wed_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,20,AGT-021,Wed,Wed_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,24,AGT-025,Wed,Wed_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,55,AGT-056,Wed,Wed_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,73,AGT-074,Wed,Wed_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,82,AGT-083,Wed,Wed_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,88,AGT-089,Wed,Wed_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,93,AGT-094,Wed,Wed_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,98,AGT-099,Wed,Wed_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,119,AGT-120,Wed,Wed_PT6_1100,11:00,17:30,6.0,22,4,False
continuous_247,121,AGT-122,Wed,Wed_PT6_1100,11:00,17:30,6.0,22,4,False
continuous_247,123,AGT-124,Wed,Wed_PT6_1100,11:00,17:30,6.0,22,4,False
continuous_247,124,AGT-125,Wed,Wed_PT6_1100,11:00,17:30,6.0,22,4,False
continuous_247,146,AGT-147,Wed,Wed_PT6_1100,11:00,17:30,6.0,22,4,False
continuous_247,149,AGT-150,Wed,Wed_PT6_1100,11:00,17:30,6.0,22,4,False
continuous_247,2,AGT-003,Wed,Wed_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,5,AGT-006,Wed,Wed_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,9,AGT-010,Wed,Wed_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,10,AGT-011,Wed,Wed_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,12,AGT-013,Wed,Wed_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,19,AGT-020,Wed,Wed_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,22,AGT-023,Wed,Wed_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,35,AGT-036,Wed,Wed_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,47,AGT-048,Wed,Wed_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,65,AGT-066,Wed,Wed_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,94,AGT-095,Wed,Wed_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,108,AGT-109,Wed,Wed_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,110,AGT-111,Wed,Wed_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,16,AGT-017,Wed,Wed_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,17,AGT-018,Wed,Wed_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,34,AGT-035,Wed,Wed_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,63,AGT-064,Wed,Wed_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,126,AGT-127,Wed,Wed_PT4_1500,15:00,19:00,4.0,15,1,False
continuous_247,79,AGT-080,Wed,Wed_FT8_1700,17:00,01:30,8.0,30,4,False
continuous_247,49,AGT-050,Wed,Wed_FT8_1900,19:00,03:30,8.0,30,4,False
continuous_247,84,AGT-085,Wed,Wed_FT8_1900,19:00,03:30,8.0,30,4,False
continuous_247,7,AGT-008,Wed,Wed_FT8_2100,21:00,05:30,8.0,30,4,False
continuous_247,86,AGT-087,Wed,Wed_FT8_2100,21:00,05:30,8.0,30,4,False
